更新时间,#genre#
20260425 12:47

0,rtsp://185.50.56.16:554/neontelvizija,ok,stream
2776.49,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/163c971a8ec44f0ba5dd1dc3ddffb8d7/main.m3u8,200,playlist
2777.9,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/18a8a559464448dbaf60d33913e09aea/main.m3u8,200,playlist
2802.24,https://live.gdtv.ah.cn/live/shenghuoTV.m3u8,200,playlist
2825.04,https://ads.its-newid.net/api/manifest.m3u8?tp=samsung_tvplus&channel_id=newid_086&ads.service_id=GB17000088V,200,playlist
2828.79,https://dh5.cntv.qcloudcdn.com/asp/h5e/hls/main/0303000a/3/default/290f96e5fe034fe9aceb0b9d15315813/main.m3u8,200,playlist
2835.97,http://a1live.livecdn.yicai.com/live/radio_tv.m3u8,200,playlist
2837.46,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/0263fc1d530d4b25bbc9e0ede600c7e4/main.m3u8,200,playlist
2850.56,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/2f1976058d334d3b9e432de9e0ddc8e0/main.m3u8,200,playlist
2908.08,https://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8?zxinjd,200,playlist
2909.39,https://gcalic.v.myalicdn.com/gc/jhs01_1/index.m3u8,200,playlist
3017.81,http://1.94.31.214/php/hebei.php?id=hbds,200,playlist
3030.39,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8,200,playlist
3034.36,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/67c4d1c8265b45898a455f4dbaf17680/main.m3u8,200,playlist
3071.33,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/75d7257f558e47869e4fb669f3e54ed8/main.m3u8,200,playlist
3084.06,https://hwapi.yntv.net/62hdvf/rjwt14.m3u8,200,playlist
3159.68,https://play.yunxya.com/channellive/whsh.m3u8,200,playlist
3170.64,http://play.cec-tv.com.cn/channel/cec-tv3.m3u8,200,playlist
3218.87,https://streamer1.connectto.com/HIGHVISION_WEB_1205/index.m3u8,200,playlist
3221.4,https://streamer1.connectto.com/ARTN_mobile/index.m3u8,200,playlist
3226.41,https://hwapi.yntv.net/62hdvf/227q43.m3u8,200,playlist
3271.42,http://hbzqdb.chinashadt.com:1937/live/zqzh.stream_360p/playlist.m3u8,200,playlist
3298.61,http://lsfb.avap.jilintv.cn/zqvk7vpj/channel/43ea5771aa44421591f9dfd2b71f1b9b/index.m3u8,200,playlist
3308.82,http://gfr.x3322.net:9901/tsfile/live/1093_1.m3u8,200,playlist
3414.59,http://ali-vl.cztv.com/channels/lantian/channel001/360p.m3u8?a=1000&amp;d=d396e340de48108a9576134d5b090354&amp;k=60ede3db45d8640ab1db2b9f0dfa7549&amp;t=1671539989,200,playlist
3439.81,http://live.zohi.tv/audio/s10001-FM901/index.m3u8,200,playlist
3454.66,https://streamer1.connectto.com/AABC_WEB_1201/index.m3u8,200,playlist
3514.47,http://live1.gatv.com.cn:85/live/XWZH.m3u8,200,playlist
3547.04,http://live-pull.newslqy.com/live/fmzb1682404988829.m3u8,200,playlist
3557.93,https://lsfb.avap.jilintv.cn/zqvk7vpj/channel/43ea5771aa44421591f9dfd2b71f1b9b/index.m3u8,200,playlist
3587.48,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8,200,playlist
3653.32,https://piccpndks.v.kcdnvip.com/audio/xianggangweishi_2.m3u8,200,playlist
3683.2,https://bild-und-ton.stream/sophiatv-it/smil:sophia-tv-it.smil/playlist.m3u8,200,playlist
3765.65,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8,200,playlist
3773.1,https://m3u8channel-ms.yunxya.com/nmip-media/channellive/channel100249/playlist.m3u8,200,playlist
3774.32,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd,200,playlist
3862.71,http://cssbyd.imwork.net:8082/hls/45/index.m3u8,200,playlist
3904.75,http://live.ahsz.tv/video/s10001-szzh/index.m3u8,200,playlist
4039.88,https://piccpndks.v.kcdnvip.com/audio/cctv16_2/index.m3u8,200,playlist
4114.46,http://v.zsbtv.com.cn/lsdream/qTl38me/1000/live.m3u8,200,playlist
4128.72,http://ali-vl.cztv.com/channels/lantian/channel009/360p.m3u8,200,playlist
4161.12,http://ali-vl.cztv.com/channels/lantian/channel004/360p.m3u8,200,playlist
4210.1,http://channel.wcrmt.cn:80/nmip-media/channellive/channel105268/playlist.m3u8,200,playlist
4583.52,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8,200,playlist
4846.44,https://m3u8channel-ms.yunxya.com:443/nmip-media/audiolive/audio100580/playlist.m3u8,200,playlist
5073.54,https://satellitepull.cnr.cn/live/wxcqxwgb/playlist.m3u8,200,playlist
5284.25,http://satellitepull.cnr.cn/live/wx32fjxwgb/playlist.m3u8,200,playlist
5500.0,http://ali-vl.cztv.com/channels/lantian/channel006/360p.m3u8,200,playlist
5535.95,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8,200,playlist
5921.85,https://srs.iyb983.cn:443/video/CYS/index.m3u8,200,playlist
18.29,https://raw.githubusercontent.com/gaotianliuyun/gao/master/list.txt,200,unknown
20.23,https://raw.githubusercontent.com/Supprise0901/TVBox_live/main/live.txt,200,unknown
20.86,https://raw.githubusercontent.com/vbskycn/iptv/master/tv/iptv4.txt,200,unknown
21.62,https://raw.githubusercontent.com/mlzlzj/hnyuan/refs/heads/main/iptv_list.txt,200,unknown
23.11,https://raw.githubusercontent.com/kakaxi-1/IPTV/refs/heads/main/ipv4.txt,200,unknown
24.13,https://raw.githubusercontent.com/zwc456baby/iptv_alive/master/live.txt,200,unknown
24.21,https://raw.githubusercontent.com/zzmaze/iptv/main/itvlist.txt,200,unknown
24.35,https://raw.githubusercontent.com/maitel2020/iptv-self-use/main/iptv.txt,200,unknown
24.92,https://raw.githubusercontent.com/Guovin/iptv-api/gd/output/result.txt,200,unknown
25.16,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?ChannelID=cetv2&videoTVChannel=cetv2&P2PChannelID=pd://cctv_p2p_hdcetv2&tai=cetv2&VideoName=cetv2&channelID=cetv2,200,unknown
25.84,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?v=180.171.5.8.9.6.3.9&ChannelID=cctveurope&videoTVChannel=cctveurope&P2PChannelID=pd://cctv_p2p_cctveurope&tai=cctv1&VideoName=cctv1&channelID=cctveurope,200,unknown
26.15,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?ChannelID=cetv1&videoTVChannel=cetv1&P2PChannelID=pd://cctv_p2p_hdcetv1&tai=cetv1&VideoName=cetv1&channelID=cetv1,200,unknown
26.96,http://player.cntv.cn/standard/live_HLSDRM20180606.swf?ChannelID=zhejiang&P2PChannelID=pd://cctv_p2p_zhejiang,200,unknown
27.11,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?ChannelID=cetv4&videoTVChannel=cetv4&P2PChannelID=pd://cctv_p2p_hdcetv4&tai=cetv4&VideoName=cetv4&channelID=cetv4,200,unknown
27.23,http://player.cntv.cn/standard/live_HLSDRM20180919.swf?v=180.171.5.8.9.6.3.9&ChannelID=cctv11&videoTVChannel=cctv11&P2PChannelID=pd://cctv_p2p_cctv11&tai=cctv11&VideoName=cctv11&channelID=cctv11,200,unknown
27.29,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?v=180.171.5.8.9.6.3.9&ChannelID=cctv17&videoTVChannel=cctv17&P2PChannelID=pd://cctv_p2p_cctv17&tai=cctv1&VideoName=cctv1&channelID=cctv17,200,unknown
27.82,http://player.cntv.cn/standard/live_HLSDRM20180919.swf?v=180.171.5.8.9.6.3.9&ChannelID=cctv10&videoTVChannel=cctv10&P2PChannelID=pd://cctv_p2p_cctv10&tai=cctv10&VideoName=cctv10&channelID=cctv10,200,unknown
29.76,http://player.cntv.cn/standard/live_HLSDRM20180606.swf?v=180.171.5.8.9.6.3.9&vdnSID=&vdnIP=&vdnCountryCode=&vdnProvinceCode=&vdnCityCode=&vdnISPCode=&tai=cctv12&ChannelID=cctv12&videoTVChannel=cctv12&P2PChannelID=pd://cctv_p2p_cctv12,200,unknown
30.55,https://cdn-shop-lc-01.akamaized.net/Content/DASH_DASH/Live/channel(ott)/master.mpd,200,unknown
35.15,https://static.cloudflareinsights.com/beacon.min.js/v8c78df7c7c0f484497ecbca7046644da1771523124516,200,unknown
35.67,https://raw.githubusercontent.com/junge3333/juds6/main/yszb1.txt,200,unknown
40.35,https://player.cntv.cn/standard/live_HLSDRM20180524.swf?tai=cctv12&ChannelID=cctv12&videoTVChannel=cctv12&P2PChannelID=pd://cctv_p2p_cctv12,200,unknown
41.63,https://raw.githubusercontent.com/alenin-zhang/IPTV/refs/heads/main/lenin.txt,200,unknown
41.81,https://raw.githubusercontent.com/lml1971/tv/refs/heads/main/tv.txt,200,unknown
42.19,https://www.recaptcha.net/recaptcha/api.js,200,unknown
42.54,https://live.zbds.top/tv/iptv4.txt,200,unknown
42.6,https://m3u.ibert.me/txt/ycl_iptv.txt,200,unknown
43.47,https://player.cntv.cn/standard/live_HLSDRM20180524.swf?tai=cctv8&ChannelID=cctv8&videoTVChannel=cctv8&P2PChannelID=pd://cctv_p2p_cctv8,200,unknown
44.06,https://player.cntv.cn/standard/live_HLSDRM20180524.swf?tai=cctveurope&ChannelID=cctveurope&videoTVChannel=cctveurope&P2PChannelID=pd://cctv_p2p_cctveurope,200,unknown
44.29,https://player.cntv.cn/standard/live_HLSDRM20180524.swf?tai=cctv11&ChannelID=cctv11&videoTVChannel=cctv11&P2PChannelID=pd://cctv_p2p_cctv11,200,unknown
46.18,https://m3u.ibert.me/txt/fmml_ipv6.txt,200,unknown
46.82,https://raw.githubusercontent.com/alantang1977/X/refs/heads/main/live/go.txt,200,unknown
47.65,https://raw.githubusercontent.com/adminouyang/231006/refs/heads/main/py/%E4%BC%98%E8%B4%A8%E6%BA%90/output/ipv4/result.txt,200,unknown
48.86,https://player.cntv.cn/standard/live_HLSDRM20180524.swf?tai=cctv3&ChannelID=cctv3&videoTVChannel=cctv3&P2PChannelID=pd://cctv_p2p_cctv3,200,unknown
49.12,https://raw.githubusercontent.com/develop202/migu_video/refs/heads/main/interfaceTXT.txt,200,unknown
49.82,https://raw.githubusercontent.com/kimwang1978/collect-tv-txt/refs/heads/main/assets/freetv/freetv_output_other.txt,200,unknown
52.5,https://raw.githubusercontent.com/adminouyang/231006/refs/heads/main/py/TvSources/iptv_speed.txt,200,unknown
52.77,https://raw.githubusercontent.com/wwb521/live/main/tv.txt,200,unknown
53.51,https://raw.githubusercontent.com/Cx4x/6/refs/heads/main/mmg.m3u,200,unknown
55.06,https://c.cxics.com/ds/%E7%A7%92%E6%92%AD.txt,200,unknown
55.19,https://raw.githubusercontent.com/kimwang1978/collect-tv-txt/main/assets/special/special.txt,200,unknown
55.68,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?ChannelID=btv7&videoTVChannel=btv7&P2PChannelID=pd://cctv_p2p_hdbtv7&tai=btv7&VideoName=btv7&channelID=btv7,200,unknown
55.81,https://raw.githubusercontent.com/kimwang1978/TV/master/output/result.txt,200,unknown
56.07,http://player.cntv.cn/standard/live_HLSDRM20180606.swf?ChannelID=xianggangweishi&P2PChannelID=pd://cctv_p2p_hdxianggangweishi,200,unknown
56.19,http://player.cntv.cn/standard/live_HLSDRM20180919.swf?v=180.171.5.8.9.6.3.9&ChannelID=btv8&videoTVChannel=btv8&P2PChannelID=pd://cctv_p2p_hdbtv8&tai=btv8&VideoName=btv8&channelID=btv8,200,unknown
56.42,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?ChannelID=btv5&videoTVChannel=btv5&P2PChannelID=pd://cctv_p2p_hdbtv5&tai=btv5&VideoName=btv5&channelID=btv5,200,unknown
60.25,http://player.cntv.cn/standard/live_HLSDRM20180606.swf?ChannelID=btv3&P2PChannelID=pd://cctv_p2p_hdbtv3,200,unknown
63.52,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?ChannelID=btv9&videoTVChannel=btv9&P2PChannelID=pd://cctv_p2p_hdbtv9&tai=btv9&VideoName=btv9&channelID=btv9,200,unknown
64.16,http://player.cntv.cn/standard/live_HLSDRM20180919.swf?v=180.171.5.8.9.6.3.9&ChannelID=chongqing&videoTVChannel=chongqing&P2PChannelID=pd://cctv_p2p_hdchongqing&tai=chongqing&VideoName=chongqing&channelID=chongqing,200,unknown
69.25,https://fnx.lls.pbs.org/index.m3u8,200,unknown
84.03,https://tkx.mp.lura.live/rest/v2/mcp/video/11135425.m3u8?anvack=pDKqMLyG9pVqMkSYRJHWu3XROjAlvR6z&eud=1iqQ+zazzEobWIhmmj6bA8STRJm4HceYQApO7QYBvy9BTps0KI7LuXGD4KK7RLtBTyO8KsbFw40vgX8hrw+xqw==,200,unknown
89.36,https://world.lls.pbs.org/index.m3u8,200,unknown
98.6,https://gitlab.com/p2v5/wangtv/-/raw/main/lunbo.txt,200,unknown
111.84,https://d3cx6yargdnl7q.cloudfront.net/canelatv.m3u8,200,unknown
120.04,http://player.cntv.cn/standard/live_HLSDRM20180919.swf?v=180.171.5.8.9.6.3.9&ChannelID=hebei&videoTVChannel=hebei&P2PChannelID=pd://cctv_p2p_hebei&tai=hebei&VideoName=hebei&channelID=hebei,200,unknown
125.81,https://create.lls.pbs.org/index.m3u8,200,unknown
148.54,https://kviedt2.lls.pbs.org/kviedt2-hls.m3u8,200,unknown
157.14,https://kqeddt2.lls.pbs.org/kqeddt2-hls.m3u8,200,unknown
163.58,https://wgtvdt3.lls.pbs.org/wgtvdt3-cmaf-hls.m3u8,200,unknown
167.25,https://wedqdt4.lls.pbs.org/wedqdt4-hls.m3u8,200,unknown
309.84,http://2d026c.tv.netsite.cc/proxy/1337100319/1337100319.m3u8,200,unknown
315.34,http://2d026c.tv.netsite.cc/proxy/1924965376/1924965376.m3u8,200,unknown
324.91,http://2d026c.tv.netsite.cc/proxy/105545939/105545939.m3u8,200,unknown
342.89,http://stream.rcs.revma.com/78fm9wyy2tzuv,200,unknown
350.34,http://stream.rcs.revma.com/55tyxsy4qtzuv,200,unknown
356.14,http://stream.rcs.revma.com/ks4vsmg3qtzuv,200,unknown
363.71,http://stream.rcs.revma.com/em90w4aeewzuv,200,unknown
377.53,https://ertmmd.akamaized.net/ertradio/voiceofgreece/default/index.mpd,200,unknown
382.03,http://stream.rcs.revma.com/aw9uqyxy2tzuv,200,unknown
483.63,https://tzdr.com/iptv.txt,200,unknown
507.08,http://live.cnnindonesia.com/livecnn/smil:cnntv.smil/playlist.m3u8,200,unknown
541.01,http://rfichinois96k.ice.infomaniak.ch/rfichinois-96k.mp3,200,unknown
654.26,https://cdn-go.cn/aegis/aegis-sdk/latest/aegis.min.js,200,unknown
695.95,http://player.cntv.cn/standard/live_HLSDRM20180919.swf?v=180.171.5.8.9.6.3.9&ChannelID=jilin&videoTVChannel=jilin&P2PChannelID=pd://cctv_p2p_hdjilin&tai=jilin&VideoName=jilin&channelID=jilin,200,unknown
716.67,http://211.20.119.102:8081,200,unknown
739.44,https://tglmp04.akamaized.net/out/v1/898b1cbac7c747e3b1f3deb460e9b67e/manifest.mpd,200,unknown
754.22,https://abc-news-dmd-streams-1.akamaized.net/out/v1/701126012d044971b3fa89406a440133/index.m3u8,200,unknown
790.74,https://cloud.7so.top/f/Bgw1H8/%E5%A4%A7%E6%94%B9.txt,200,unknown
813.54,http://player.cntv.cn/standard/live_HLSDRM20180606.swf?ChannelID=dongnan&P2PChannelID=pd://cctv_p2p_dongnan,200,unknown
879.9,http://211.20.119.101:8081,200,unknown
906.99,https://live.izbds.com/tv/iptv4.txt,200,unknown
1012.97,https://3043.kstore.space/bhvip/bhzb.txt,200,unknown
1077.02,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_7084968&response=res&format=mp4&type=convert_url,200,unknown
1259.0,https://stream.wbez.org/vocalolinear,200,unknown
1355.97,https://wg.cdn.tibus.net/q102MP3128,200,unknown
1386.96,https://wg.cdn.tibus.net/fm104MP3128,200,unknown
1509.97,http://streaming.radionomy.com/JamendoLounge,200,unknown
1597.49,https://rfienchinois64k.ice.infomaniak.ch/rfienchinois-64.mp3,200,unknown
1640.27,https://stream.audioxi.com/NOVA,200,unknown
1646.3,https://live-bauerie.sharp-stream.com/SUN,200,unknown
1677.57,https://stream.audioxi.com/CLASSIC,200,unknown
1820.51,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042025&response=res&format=mp4&type=convert_url,200,unknown
1893.72,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042013&response=res&format=mp4&type=convert_url,200,unknown
2003.27,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_6210858&response=res&format=mp4&type=convert_url,200,unknown
2023.7,https://stream.audioxi.com/SP,200,unknown
2307.88,https://stream.audioxi.com/NT,200,unknown
2342.55,https://stream.audioxi.com/98,200,unknown
3320.11,https://19183.live.streamtheworld.com/CAPITAL958FM_PREM.aac,200,unknown
3802.73,https://gitee.com/tushaoyong/live/raw/master/%E6%8E%A5%E5%8F%A3/IPV6.txt,200,unknown
4008.57,http://lbzb.yd-data.com/live/0000.flv?auth_key=601589378470-0-0-67d1de5fa3aa9412566d7c9f807c91a0,200,unknown
4212.28,https://14033.live.streamtheworld.com/LOVE972FM_PREM.aac,200,unknown
4494.22,https://22393.live.streamtheworld.com/YES933_PREM.aac,200,unknown
4568.15,http://flv3948069e.live.126.net/live/dabadqdszbtest78612.flv,200,unknown
9.22,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/cctv11hd265/54/20200407/01.m3u8?msisdn=4f89b0f1d885527a227fd4a636419cfe&mdspid=&spid=699004&netType=4&sid=5500988610&pid=2028597139&timestamp=20260425112448&Channel_ID=0116_2600031500-99000-200300140100004&ProgramID=667987558&ParentNodeID=-99&assertID=5500988610&client_ip=113.6.228.16&SecurityKey=20260425112448&promotionId=&mvid=5102751362&mcid=500020&playurlVersion=WX-A1-9.3.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=cb97058c35ff743189e2410d927a8951&sv=10004&ct=android&playUrlSsn=4f89b0f1d885527a227fd4a636419cfe1777087485216&prlId=4f89b0f1d885527a227fd4a636419cfe1777087485231&jid=4f89b0f1d885527a227fd4a636419cfe1777087484324V&is_advertise=0&sjid=subsession_1777087589554&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=86f167d3a864baac8f61c1fe4a71efc3,HTTP Error 403: Forbidden,timeout
9.28,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/jxwshd/51/20190820/index.m3u8?msisdn=f863b466d46e2ff46401579155d4a125&mdspid=&spid=600633&netType=4&sid=5910021492&pid=2028597139&timestamp=20260425110907&Channel_ID=0116_2600037000-99000-200300220102179&ProgramID=783847495&ParentNodeID=-99&assertID=5910021492&client_ip=58.144.196.219&SecurityKey=20260425110907&promotionId=&mvid=5900004351&mcid=500020&playurlVersion=WX-A1-9.3.2-RELEASE&userid=1834153345&jmhm=f863b466d46e2ff46401579155d4a125&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a6148885f96a4244d3ad1a313cd34cfa,HTTP Error 403: Forbidden,timeout
9.36,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv5hdnew/600/index.m3u8?msisdn=202604251202224c92180a5bd6491388a78800eb2f5feb&mdspid=&spid=699004&netType=0&sid=5500516171&pid=2028597139&timestamp=20260425120222&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=641886683&ParentNodeID=-99&assertID=5500516171&client_ip=171.8.79.254&SecurityKey=20260425120222&promotionId=&mvid=5102048712&mcid=500020&playurlVersion=WX-A1-9.3.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=0d6dd5bd0f07808e2bec6ecf8fb3e919,HTTP Error 403: Forbidden,timeout
9.4,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv3hd/2000/01.m3u8?msisdn=4f89b0f1d885527a227fd4a636419cfe&mdspid=&spid=699004&netType=4&sid=5500212864&pid=2028597139&timestamp=20260425115049&Channel_ID=0116_2600031500-99000-200300140100004&ProgramID=624878271&ParentNodeID=-99&assertID=5500212864&client_ip=113.6.228.33&SecurityKey=20260425115049&promotionId=&mvid=5100001683&mcid=500020&playurlVersion=WX-A1-9.3.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=0142fccbe3e7aa20c391c0e057d5c363&sv=10004&ct=android&playUrlSsn=4f89b0f1d885527a227fd4a636419cfe1777089045790&prlId=4f89b0f1d885527a227fd4a636419cfe1777089045808&jid=4f89b0f1d885527a227fd4a636419cfe1777089045029V&is_advertise=0&sjid=subsession_1777089155743&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=be2713c6a01a6349dbc2a92fc638d2bb,HTTP Error 403: Forbidden,timeout
9.49,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/cctv5hd265/51/20191230/01.m3u8?msisdn=4f89b0f1d885527a227fd4a636419cfe&mdspid=&spid=699004&netType=4&sid=5500516171&pid=2028597139&timestamp=20260425115916&Channel_ID=0116_2600031500-99000-200300140100004&ProgramID=641886683&ParentNodeID=-99&assertID=5500516171&client_ip=113.6.228.41&SecurityKey=20260425115916&promotionId=&mvid=5102048712&mcid=500020&playurlVersion=WX-A1-9.3.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=e8cb9322da9411d43243766a4858f713&sv=10004&ct=android&playUrlSsn=4f89b0f1d885527a227fd4a636419cfe1777089553024&prlId=4f89b0f1d885527a227fd4a636419cfe1777089553028&jid=4f89b0f1d885527a227fd4a636419cfe1777089552559V&is_advertise=0&sjid=subsession_1777089655831&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=37b8349864a493ef3e5b942dccd2486e,HTTP Error 403: Forbidden,timeout
9.5,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv3hd/2000/01.m3u8?msisdn=4f89b0f1d885527a227fd4a636419cfe&mdspid=&spid=699004&netType=4&sid=5500212864&pid=2028597139&timestamp=20260425115431&Channel_ID=0116_2600031500-99000-200300140100004&ProgramID=624878271&ParentNodeID=-99&assertID=5500212864&client_ip=113.6.228.36&SecurityKey=20260425115431&promotionId=&mvid=5100001683&mcid=500020&playurlVersion=WX-A1-9.3.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=08d751b2609fd7f9ea8f4c2ddc991eb4&sv=10004&ct=android&playUrlSsn=4f89b0f1d885527a227fd4a636419cfe1777089268744&prlId=4f89b0f1d885527a227fd4a636419cfe1777089268763&jid=4f89b0f1d885527a227fd4a636419cfe1777089268175V&is_advertise=0&sjid=subsession_1777089381306&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=312bd63475a0df4b2e5e03e633bff969,HTTP Error 403: Forbidden,timeout
9.51,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/bjws/51/20251127/01.m3u8?msisdn=4f89b0f1d885527a227fd4a636419cfe&mdspid=&spid=600697&netType=4&sid=5910022306&pid=2028597139&timestamp=20260425115801&Channel_ID=0116_2600031500-99000-200300140100004&ProgramID=630287636&ParentNodeID=-99&assertID=5910022306&client_ip=113.6.228.39&SecurityKey=20260425115801&promotionId=&mvid=5101042960&mcid=500020&playurlVersion=WX-A1-9.3.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=8e87231baed0b249e3efdc14cdd6dfc6&sv=10004&ct=android&playUrlSsn=4f89b0f1d885527a227fd4a636419cfe1777089478323&prlId=4f89b0f1d885527a227fd4a636419cfe1777089478325&jid=4f89b0f1d885527a227fd4a636419cfe1777089477625V&is_advertise=0&sjid=subsession_1777089478854&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=b3e233c95eea7c73e63d043f184ac66f,HTTP Error 403: Forbidden,timeout
9.56,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv7hd/51/01.m3u8?msisdn=4f89b0f1d885527a227fd4a636419cfe&mdspid=&spid=699004&netType=4&sid=5501083622&pid=2028597139&timestamp=20260425113150&Channel_ID=0116_2600031500-99000-200300140100004&ProgramID=673168121&ParentNodeID=-99&assertID=5501083622&client_ip=113.6.228.20&SecurityKey=20260425113150&promotionId=&mvid=5102910278&mcid=500020&playurlVersion=WX-A1-9.3.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=011c538db9480027840b1f677e5ff78d&sv=10004&ct=android&playUrlSsn=4f89b0f1d885527a227fd4a636419cfe1777087906917&prlId=4f89b0f1d885527a227fd4a636419cfe1777087906933&jid=4f89b0f1d885527a227fd4a636419cfe1777087906197V&is_advertise=0&sjid=subsession_1777088011952&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=30316f70ec794e2d9404e2ddf69ee056,HTTP Error 403: Forbidden,timeout
9.61,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv15hd/50/index.m3u8?msisdn=20260425120223f03b121b55db4f96ac408ad6cb0e4839&mdspid=&spid=699004&netType=0&sid=5501083628&pid=2028597139&timestamp=20260425120223&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168223&ParentNodeID=-99&assertID=5501083628&client_ip=171.8.79.254&SecurityKey=20260425120223&promotionId=&mvid=5102910391&mcid=500020&playurlVersion=WX-A1-9.3.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e017c43681e4ca9ad364fa0f4c72f0ea,HTTP Error 403: Forbidden,timeout
9.61,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/cctv8hd265/54/20200407/01.m3u8?msisdn=4f89b0f1d885527a227fd4a636419cfe&mdspid=&spid=699004&netType=4&sid=5500212868&pid=2028597139&timestamp=20260425112909&Channel_ID=0116_2600031500-99000-200300140100004&ProgramID=624878356&ParentNodeID=-99&assertID=5500212868&client_ip=113.6.228.18&SecurityKey=20260425112909&promotionId=&mvid=5100001695&mcid=500020&playurlVersion=WX-A1-9.3.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=f8a4a89a31ce613b971c26464fc5ab20&sv=10004&ct=android&playUrlSsn=4f89b0f1d885527a227fd4a636419cfe1777087746477&prlId=4f89b0f1d885527a227fd4a636419cfe1777087746487&jid=4f89b0f1d885527a227fd4a636419cfe1777087745878V&is_advertise=0&sjid=subsession_1777087848111&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=8817fd33fe4715cc4c724c8d12bc99d5,HTTP Error 403: Forbidden,timeout
9.64,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/bjws/50/20251127/index.m3u8?msisdn=20260425120226be0726480065488da2d262b6fa3fbe4b&mdspid=&spid=600697&netType=0&sid=5910022306&pid=2028597139&timestamp=20260425120226&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=630287636&ParentNodeID=-99&assertID=5910022306&client_ip=171.8.79.254&SecurityKey=20260425120226&promotionId=&mvid=5101042960&mcid=500020&playurlVersion=WX-A1-9.3.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=5f946b3a10250fac56bbedfbd8f05567,HTTP Error 403: Forbidden,timeout
